middleschool,variable.x,est,se,pct,pctse
Clarke,safe_high4,965.7617036,231.3448476,0.069466905,0.016614579
Coile,safe_high4,338.7542804,69.54933519,0.062175864,0.012750701
Hilsman,safe_high4,568.8543001,142.0950586,0.045202972,0.011260046
BHL,safe_high9,1936.733845,205.01508,0.270229684,0.02823229
Clarke,safe_high9,3660.753942,381.364673,0.263316762,0.027232202
Coile,safe_high9,1353.161648,150.9127997,0.248362898,0.027254347
Hilsman,safe_high9,2982.145681,304.7982804,0.236970781,0.023984993
BHL,schoolwelcome0,174.388428,68.51902345,0.024395069,0.009576562
Clarke,schoolwelcome0,184.34182,110.3991865,0.013326475,0.00797833
Coile,schoolwelcome0,79.971876,36.79954766,0.014810008,0.006814898
Hilsman,schoolwelcome0,44.60194,31.38335376,0.003547123,0.002496112
BHL,schoolwelcome1,384.202738,103.21953,0.053745839,0.014417353
Clarke,schoolwelcome1,569.3486948,167.5720934,0.041159468,0.012103537
Coile,schoolwelcome1,218.7889992,63.73481198,0.040517579,0.011777849
Hilsman,schoolwelcome1,712.0474935,160.7472683,0.056628032,0.012749298
BHL,schoolwelcome2,1681.580397,197.7266475,0.235235046,0.027295228
Clarke,schoolwelcome2,3130.105853,376.2860531,0.226282228,0.02701376
Coile,schoolwelcome2,1421.278012,152.6072304,0.263206761,0.02768567
Hilsman,schoolwelcome2,3731.199271,328.6612547,0.296736488,0.025766972
BHL,schoolwelcome3,2315.108575,219.2954836,0.323858837,0.029757022
Clarke,schoolwelcome3,4412.463986,404.517816,0.318986714,0.028961185
Coile,schoolwelcome3,1688.06337,150.233832,0.312612795,0.02738505
Hilsman,schoolwelcome3,3703.020294,322.8399627,0.294495458,0.02538285
BHL,schoolwelcome4,891.931046,151.16004,0.124771578,0.020921726
Clarke,schoolwelcome4,2425.027053,332.3350237,0.175310533,0.023911946
Coile,schoolwelcome4,701.9923834,101.3268899,0.130002111,0.018701318
Hilsman,schoolwelcome4,1177.749639,202.594281,0.093664601,0.016052851
BHL,schoolwelcome9,1701.300181,196.1000519,0.237993632,0.027137419
Clarke,schoolwelcome9,3111.464197,346.7566801,0.224934582,0.024913097
Coile,schoolwelcome9,1289.759103,147.8790434,0.238850747,0.026956143
Hilsman,schoolwelcome9,3205.498188,313.720116,0.254928297,0.024696264
BHL,gang_present0,568.42649,119.0610886,0.320384847,0.057869406
Clarke,gang_present0,1371.725617,255.7399623,0.340307498,0.053548493
Coile,gang_present0,557.3586802,89.44425492,0.332152624,0.046877049
Hilsman,gang_present0,691.5042756,156.3196733,0.28274117,0.055325852
BHL,gang_present1,458.666758,111.7064305,0.258520462,0.055771356
Clarke,gang_present1,859.0001116,182.7706874,0.213106889,0.042312439
Coile,gang_present1,440.519936,88.85732169,0.262523681,0.046310719
Hilsman,gang_present1,710.3231179,158.6259548,0.290435789,0.055861054
BHL,gang_present9,747.105799,140.7423137,0.421094691,0.062512716
Clarke,gang_present9,1800.115866,290.0905971,0.446585613,0.056037577
Coile,gang_present9,680.1411864,100.7541979,0.405323695,0.049454176
Hilsman,gang_present9,1043.887445,181.8906625,0.426823041,0.059267734
BHL,gang_fight0,586.89463,120.2949719,0.332082961,0.058564781
Clarke,gang_fight0,1530.329509,269.3863415,0.382751516,0.054987591
Coile,gang_fight0,620.0500226,97.70669785,0.376433839,0.049612585
Hilsman,gang_fight0,620.0219746,148.0999844,0.254930611,0.053622036
BHL,gang_fight1,326.314767,95.63990186,0.184638892,0.049773092
Clarke,gang_fight1,675.283762,165.85515,0.168895576,0.039324285
Coile,gang_fight1,439.5574714,83.10355777,0.266856383,0.045230716
Hilsman,gang_fight1,795.0167191,165.9273718,0.326882121,0.057599045
BHL,gang_fight9,854.103891,149.8795096,0.483278147,0.063351137
Clarke,gang_fight9,1792.619123,286.0173536,0.448352909,0.056209865
Coile,gang_fight9,587.5611664,96.6488678,0.356709778,0.049276278
Hilsman,gang_fight9,1017.081844,181.6377213,0.418187268,0.059505959
BHL,gang_drugs0,531.135246,112.7869449,0.30637061,0.05683725
Clarke,gang_drugs0,1426.984818,258.9997884,0.355837751,0.054247278
Coile,gang_drugs0,564.9138326,93.14380011,0.338629344,0.047905981
Hilsman,gang_drugs0,711.8199287,158.7500475,0.292201392,0.055981444
BHL,gang_drugs1,204.373398,73.12456049,0.117887116,0.040176118
Clarke,gang_drugs1,464.9919432,123.5603344,0.115951961,0.030194713
Coile,gang_drugs1,293.0001834,66.40898887,0.17563468,0.037561489
Hilsman,gang_drugs1,377.7498698,119.7033436,0.155065956,0.04554358
BHL,gang_drugs9,998.127772,159.6477888,0.575742274,0.061117763
Clarke,gang_drugs9,2118.235233,312.381574,0.528210288,0.056092823
Coile,gang_drugs9,810.3224862,112.2933608,0.485735976,0.050950212
Hilsman,gang_drugs9,1346.489539,204.9068922,0.552732652,0.060472468
BHL,learn_expect0,2.2856,1.599239617,0.001272309,9.01E-04
Clarke,learn_expect0,122.141016,71.03151494,0.031013369,0.017816272
Coile,learn_expect0,19.897058,19.897058,0.011927001,0.01187762
Hilsman,learn_expect0,7.8776002,5.511975118,0.003265426,0.002307344
BHL,learn_expect1,130.066391,60.27744848,0.07240315,0.032597485
Clarke,learn_expect1,118.205196,69.01952817,0.030014007,0.017368734
Coile,learn_expect1,92.0701506,38.99017833,0.055190107,0.022913447
Hilsman,learn_expect1,43.929577,43.929577,0.018209706,0.018066414
BHL,learn_expect2,167.171663,69.3391972,0.093058282,0.037130537
Clarke,learn_expect2,319.3863536,138.6796841,0.081096809,0.033987789
Coile,learn_expect2,16.679852,10.9122392,0.009998494,0.006570846
Hilsman,learn_expect2,13.5943003,7.941191959,0.005635115,0.003339499
BHL,learn_expect3,877.319454,148.5037066,0.488371295,0.062570045
Clarke,learn_expect3,1649.532839,256.7769185,0.418840219,0.054827307
Coile,learn_expect3,617.5023062,100.1290498,0.370152736,0.048935724
Hilsman,learn_expect3,1158.449752,198.270676,0.480201048,0.0615784
BHL,learn_expect4,619.575852,127.5586499,0.344894964,0.059348723
Clarke,learn_expect4,1729.06899,292.4370891,0.439035596,0.056961229
Coile,learn_expect4,922.0871354,112.8701575,0.552731663,0.050353358
Hilsman,learn_expect4,1188.575308,198.2596594,0.492688706,0.0614213
BHL,learn_confident0,2.2856,1.599239617,0.001273119,9.01E-04
Clarke,learn_confident0,81.7001076,52.59070028,0.020808132,0.013318631
Coile,learn_confident0,9.7833004,9.7833004,0.005888801,0.005895502
Hilsman,learn_confident0,13.5943003,7.941191959,0.005749193,0.003408213
BHL,learn_confident1,95.246719,49.20326449,0.053054077,0.026879904
Clarke,learn_confident1,43.2071436,35.62328865,0.011004391,0.009070834
Coile,learn_confident1,84.4383614,35.23366423,0.050825457,0.020940405
Hilsman,learn_confident1,94.2482171,54.28999253,0.039858701,0.022678335
BHL,learn_confident2,120.76961,60.05840344,0.06727077,0.032518073
Clarke,learn_confident2,253.8559492,110.974538,0.064654358,0.027657446
Coile,learn_confident2,40.6344426,22.59471483,0.024458837,0.013544728
Hilsman,learn_confident2,132.6695375,66.34232286,0.056107538,0.027472461
BHL,learn_confident3,805.080484,142.8574211,0.448443812,0.062788176
Clarke,learn_confident3,1223.594148,223.4568813,0.311636164,0.050584911
Coile,learn_confident3,706.2126796,107.6614782,0.425086196,0.05093416
Hilsman,learn_confident3,879.2849094,171.7584298,0.371860132,0.059932555
BHL,learn_confident4,771.893747,143.3654468,0.429958223,0.062724063
Clarke,learn_confident4,2323.997446,329.7189413,0.591896955,0.054659294
Coile,learn_confident4,820.2711666,109.0395018,0.49374071,0.051174187
Hilsman,learn_confident4,1244.761196,207.6444177,0.526424436,0.061920319
BHL,educ_success0,19.767953,17.55534773,0.011119373,0.009872854
Clarke,educ_success0,73.050108,51.87445675,0.018605071,0.013131241
Coile,educ_success0,19.897058,19.897058,0.012026436,0.011976644
Hilsman,educ_success0,52.4795402,31.86372174,0.021789416,0.013221506
BHL,educ_success1,152.160882,68.81016895,0.085589724,0.037245962
Clarke,educ_success1,123.598053,72.11183003,0.031479084,0.018190689
Coile,educ_success1,77.0296268,43.97085387,0.04655924,0.02590534
Hilsman,educ_success1,174.909897,81.20486818,0.072622291,0.032611859
BHL,educ_success2,168.314463,69.34782929,0.094676032,0.037512205
Clarke,educ_success2,403.8949084,135.5593126,0.102867654,0.033322097
Coile,educ_success2,99.2080196,36.67879513,0.05996459,0.021942991
Hilsman,educ_success2,213.8073387,84.47195731,0.088772442,0.033921325
BHL,educ_success3,622.700089,124.8218998,0.350265642,0.059763515
Clarke,educ_success3,1863.005602,289.4151608,0.47448733,0.057629047
Coile,educ_success3,589.042775,96.85463455,0.356036825,0.0485648
Hilsman,educ_success3,853.3283433,173.805982,0.354300472,0.059472263
BHL,educ_success4,814.85042,147.6047633,0.458349229,0.063397629
Clarke,educ_success4,1462.806123,269.6707519,0.372560861,0.056441256
Coile,educ_success4,869.2659196,110.5383959,0.525412909,0.051197716
Hilsman,educ_success4,1113.962618,194.1409128,0.462515379,0.061656066
BHL,educ_achieve1,535.14329,122.0628657,0.110875285,0.024675118
Clarke,educ_achieve1,363.7215342,93.23489318,0.038727698,0.009927371
Coile,educ_achieve1,495.6868068,83.6325661,0.140689645,0.023331492
Hilsman,educ_achieve1,729.3926259,159.1594873,0.093350196,0.019978622
BHL,educ_achieve2,34.964706,24.57617473,0.007244269,0.005089844
Clarke,educ_achieve2,39.950001,39.950001,0.004253726,0.004251116
Coile,educ_achieve2,3.4482758,3.4482758,9.79E-04,9.80E-04
Hilsman,educ_achieve2,0,0,0,0
BHL,educ_achieve3,267.955757,85.75685391,0.055517226,0.017579321
Clarke,educ_achieve3,103.7142864,51.36000252,0.011043106,0.005466053
Coile,educ_achieve3,251.5724446,71.93813311,0.071403228,0.020041122
Hilsman,educ_achieve3,618.7576574,156.3131501,0.079190749,0.019656932
BHL,educ_achieve4,2499.827626,224.3281077,0.517934366,0.03889841
Clarke,educ_achieve4,4556.839784,412.1069191,0.48519513,0.038398419
Coile,educ_achieve4,1437.686784,143.533171,0.408055329,0.035981692
Hilsman,educ_achieve4,3512.054331,318.6312792,0.449484882,0.035351183
BHL,educ_achieve5,1488.64223,187.2388095,0.308428854,0.035845119
Clarke,educ_achieve5,4327.541748,412.4143449,0.460780339,0.038258207
Coile,educ_achieve5,1334.870019,146.0168446,0.378873083,0.036019039
Hilsman,educ_achieve5,2953.304742,303.6280544,0.377974174,0.03456959
BHL,read0,930.223343,150.2630239,0.128667164,0.020630298
Clarke,read0,1237.286507,233.8046272,0.088886381,0.016767241
Coile,read0,1192.901298,142.6932208,0.222913966,0.026240711
Hilsman,read0,1488.936099,223.2883913,0.118100985,0.017612765
BHL,read1,6299.463808,193.1236616,0.871332836,0.020630298
Clarke,read1,12682.57944,286.3034388,0.911113619,0.016767241
Coile,read1,4158.496469,161.4611992,0.777086034,0.026240711
Hilsman,read1,11118.37699,267.4966585,0.881899015,0.017612765
BHL,hobby0,2365.021798,216.2157921,0.327126437,0.029115958
Clarke,hobby0,3643.801186,368.4656914,0.261769848,0.026293426
Coile,hobby0,1600.410698,142.0546354,0.299064052,0.026147968
Hilsman,hobby0,3673.835493,319.5798667,0.291405113,0.025045024
BHL,hobby1,4864.665353,229.471252,0.672873563,0.029115958
Clarke,hobby1,10276.06476,390.779081,0.738230152,0.026293426
Coile,hobby1,3750.987069,161.0049533,0.700935948,0.026147968
Hilsman,hobby1,8933.4776,339.0701198,0.708594887,0.025045024
BHL,newskill0,3774.30255,241.6317733,0.522056138,0.031881041
Clarke,newskill0,6658.097742,439.5381324,0.478316226,0.030972108
Coile,newskill0,2610.045985,168.9531109,0.487731636,0.030324675
Hilsman,newskill0,6034.652358,362.8983092,0.478662845,0.027927054
BHL,newskill1,3455.384601,240.4219853,0.477943862,0.031881041
Clarke,newskill1,7261.768204,441.2970775,0.521683774,0.030972108
Coile,newskill1,2741.351782,172.2655188,0.512268364,0.030324675
Hilsman,newskill1,6572.660735,362.1199105,0.521337155,0.027927054
BHL,ollicourse0,6828.212645,171.263595,0.94446862,0.015031345
Clarke,ollicourse0,13201.16559,256.2132488,0.94836873,0.013747706
Coile,ollicourse0,5238.821302,112.110174,0.978963166,0.008116137
Hilsman,ollicourse0,11867.23618,234.7548608,0.941297808,0.013307272
BHL,ollicourse1,401.474506,109.0061572,0.05553138,0.015031345
Clarke,ollicourse1,718.7003606,191.5970101,0.05163127,0.013747706
Coile,ollicourse1,112.5764654,43.46706761,0.021036834,0.008116137
Hilsman,ollicourse1,740.0769164,167.9881818,0.058702192,0.013307272
BHL,churchclass0,5234.301998,228.843765,0.724001176,0.028424079
Clarke,churchclass0,10684.01959,390.0884224,0.767537535,0.026217047
Coile,churchclass0,3944.717598,160.990445,0.737137804,0.026021605
Hilsman,churchclass0,9247.82275,332.0971663,0.733528444,0.024411971
BHL,churchclass1,1995.385153,209.3928065,0.275998824,0.028424079
Clarke,churchclass1,3235.846354,367.3426196,0.232462465,0.026217047
Coile,churchclass1,1406.680169,141.3128054,0.262862196,0.026021605
Hilsman,churchclass1,3359.490343,311.5032661,0.266471556,0.024411971
BHL,lecture_uga0,5657.197496,221.5617495,0.782495477,0.026566324
Clarke,lecture_uga0,9195.355379,427.4440225,0.660592237,0.029547527
Coile,lecture_uga0,4434.036728,155.7110676,0.828575434,0.024889404
Hilsman,lecture_uga0,9322.828786,338.8697522,0.73947785,0.024835511
BHL,lecture_uga1,1572.489655,194.4693102,0.217504523,0.026566324
Clarke,lecture_uga1,4724.510568,416.144164,0.339407763,0.029547527
Coile,lecture_uga1,917.3610394,135.2382265,0.171424566,0.024889404
Hilsman,lecture_uga1,3284.484307,316.0846349,0.26052215,0.024835511
BHL,other0,6480.617411,192.3899311,0.896389744,0.019684716
Clarke,other0,12303.59341,318.6287208,0.883887349,0.019841613
Coile,other0,5056.328799,124.6024543,0.944861328,0.014088802
Hilsman,other0,11582.66633,246.1062416,0.918726,0.014893916
BHL,other1,749.06974,142.737504,0.103610256,0.019684716
Clarke,other1,1616.272536,276.9814842,0.116112651,0.019841613
Coile,other1,295.0689684,75.62778961,0.055138672,0.014088802
Hilsman,other1,1024.646766,188.2801722,0.081274,0.014893916
BHL,childcare0,1593.069894,190.3126086,0.585531882,0.050260117
Clarke,childcare0,2964.359639,340.4172676,0.536529102,0.048102271
Coile,childcare0,1247.6777,126.9537744,0.556342322,0.044933805
Hilsman,childcare0,2200.60947,259.8234308,0.619798047,0.050272199
BHL,childcare1,1127.652825,166.1705564,0.414468118,0.050260117
Clarke,childcare1,2560.708107,339.5920349,0.463470898,0.048102271
Coile,childcare1,994.9661746,130.6032944,0.443657678,0.044933805
Hilsman,childcare1,1349.917157,218.5181984,0.380201953,0.050272199
BHL,center0,850.618491,143.9476416,0.66267296,0.070289884
Clarke,center0,2602.553202,312.7624108,0.77464271,0.047932477
Coile,center0,841.2911974,115.7089257,0.736439455,0.059860236
Hilsman,center0,1075.102616,175.0420482,0.674474458,0.07104855
BHL,center1,432.998833,109.2329509,0.33732704,0.070289884
Clarke,center1,757.1288404,178.4453749,0.22535729,0.047932477
Coile,center1,301.0853976,79.30801933,0.263560545,0.059860236
Hilsman,center1,518.8830474,140.8401665,0.325525542,0.07104855
BHL,familyfriend0,979.319518,154.478004,0.762937286,0.062220224
Clarke,familyfriend0,2620.1793,307.6935767,0.779889069,0.051634194
Coile,familyfriend0,792.290288,118.3630269,0.693545624,0.058047175
Hilsman,familyfriend0,1177.815499,186.2100559,0.738912229,0.066603832
BHL,familyfriend1,304.297806,90.05895296,0.237062714,0.062220224
Clarke,familyfriend1,739.5027426,195.1013771,0.220110931,0.051634194
Coile,familyfriend1,350.086307,75.17563503,0.306454376,0.058047175
Hilsman,familyfriend1,416.1701636,124.5804174,0.261087771,0.066603832
BHL,grandparent0,811.210639,141.0794892,0.631972336,0.070876699
Clarke,grandparent0,2183.896949,274.4828943,0.650030842,0.058337296
Coile,grandparent0,778.912294,113.4919939,0.681834955,0.061988168
Hilsman,grandparent0,982.9155024,170.2768966,0.616640115,0.071682559
BHL,grandparent1,472.406685,112.3811439,0.368027664,0.070876699
Clarke,grandparent1,1175.785094,245.3312913,0.349969158,0.058337296
Coile,grandparent1,363.464301,83.99994307,0.318165045,0.061988168
Hilsman,grandparent1,611.0701605,146.7230485,0.383359885,0.071682559
BHL,relativeother0,1179.013274,167.5864419,0.918508384,0.04101187
Clarke,relativeother0,3094.652176,334.2218389,0.921114598,0.029104002
Coile,relativeother0,968.9725106,127.5435354,0.848207601,0.043991162
Hilsman,relativeother0,1405.845527,205.9003478,0.88196874,0.04894322
BHL,relativeother1,104.60405,54.66620372,0.081491616,0.04101187
Clarke,relativeother1,265.029867,101.0074168,0.078885402,0.029104002
Coile,relativeother1,173.4040844,52.83330291,0.151792399,0.043991162
Hilsman,relativeother1,188.1401355,82.98487599,0.11803126,0.04894322
BHL,afterschool0,733.120268,133.2796953,0.571136159,0.073360084
Clarke,afterschool0,2116.470322,272.4099553,0.629961495,0.058385235
Coile,afterschool0,881.768194,120.2771326,0.771871726,0.054607772
Hilsman,afterschool0,1163.950197,181.9996119,0.730213718,0.068724166
BHL,afterschool1,550.497056,123.080572,0.428863841,0.073360084
Clarke,afterschool1,1243.211721,248.0575593,0.370038505,0.058385235
Coile,afterschool1,260.608401,69.72506985,0.228128274,0.054607772
Hilsman,afterschool1,430.0354661,130.8864424,0.269786282,0.068724166
BHL,other_childcare0,1158.465118,166.2172423,0.902500376,0.04230329
Clarke,other_childcare0,3017.299696,327.0373898,0.898090848,0.040471991
Coile,other_childcare0,1102.912936,132.9732051,0.965454773,0.021008386
Hilsman,other_childcare0,1535.889219,215.0128478,0.963552718,0.029164514
BHL,other_childcare1,125.152206,56.82585928,0.097499624,0.04230329
Clarke,other_childcare1,342.3823472,143.4568298,0.101909152,0.040471991
Coile,other_childcare1,39.4636588,24.16763007,0.034545227,0.021008386
Hilsman,other_childcare1,58.0964442,47.34652233,0.036447282,0.029164514
BHL,childcare_afford0,112.741051,57.63619991,0.10124027,0.049231535
Clarke,childcare_afford0,57.2500002,41.75058335,0.02234245,0.016215123
Coile,childcare_afford0,158.4244928,56.55869696,0.152912544,0.050803399
Hilsman,childcare_afford0,101.2856342,64.08587449,0.072552425,0.044266849
BHL,childcare_afford1,252.297828,78.66378244,0.226560779,0.064277088
Clarke,childcare_afford1,170.0623392,77.69022677,0.06636872,0.029983694
Coile,childcare_afford1,172.0335566,65.46045478,0.166048118,0.057237733
Hilsman,childcare_afford1,80.3974142,52.33570903,0.057589878,0.036648531
BHL,childcare_afford2,97.230272,54.71548536,0.087311755,0.047021673
Clarke,childcare_afford2,634.3314192,188.8548357,0.247554895,0.06471628
Coile,childcare_afford2,109.3592594,40.26342268,0.105554402,0.037563503
Hilsman,childcare_afford2,128.7307374,66.23505493,0.092211765,0.045566944
BHL,childcare_afford3,438.898805,110.4836189,0.394126481,0.078782947
Clarke,childcare_afford3,639.626623,161.4837676,0.249621407,0.058095156
Coile,childcare_afford3,272.7489736,67.17152962,0.263259416,0.058431382
Hilsman,childcare_afford3,572.4681246,147.4936825,0.410067537,0.081882068
BHL,childcare_afford4,212.430916,77.27553777,0.190760714,0.0632722
Clarke,childcare_afford4,1061.116519,244.0448214,0.414112529,0.072651261
Coile,childcare_afford4,323.4801286,78.91941741,0.312225519,0.064956704
Hilsman,childcare_afford4,513.1518477,136.0389336,0.367578395,0.0793796
BHL,childcare_flexible0,65.184219,38.95134568,0.05859487,0.03428565
Clarke,childcare_flexible0,8.6499996,8.6499996,0.003391615,0.003412416
Coile,childcare_flexible0,57.4402754,30.08125177,0.054514691,0.028072416
Hilsman,childcare_flexible0,5.7167001,5.7167001,0.004240355,0.004281281
BHL,childcare_flexible1,294.795441,90.73734324,0.26499513,0.071172963
Clarke,childcare_flexible1,261.6152002,118.0269154,0.102577812,0.044281113
Coile,childcare_flexible1,76.9802828,35.75749806,0.073059475,0.033111016
Hilsman,childcare_flexible1,124.9993542,60.86409506,0.092718116,0.043783594
BHL,childcare_flexible2,80.206979,45.95736665,0.072099008,0.039973474
Clarke,childcare_flexible2,531.1256992,154.2884475,0.208251325,0.055959772
Coile,childcare_flexible2,105.6298704,45.49752242,0.100249864,0.041262946
Hilsman,childcare_flexible2,127.9903504,65.35653465,0.094936684,0.046491194
BHL,childcare_flexible3,477.32087,113.7617008,0.42906941,0.079618748
Clarke,childcare_flexible3,776.9407916,189.6958545,0.304634005,0.065282814
Coile,childcare_flexible3,421.1090528,88.29884143,0.399660862,0.067657302
Hilsman,childcare_flexible3,555.4189086,146.5366796,0.411981287,0.083430845
BHL,childcare_flexible4,194.948563,75.36862747,0.175241583,0.062075653
Clarke,childcare_flexible4,972.0756102,236.1615083,0.381145243,0.072501528
Coile,childcare_flexible4,392.5064956,88.51567922,0.372515108,0.067699607
Hilsman,childcare_flexible4,534.0400677,140.9342633,0.396123558,0.082416762
BHL,childcare_safe0,17.482353,17.482353,0.015715095,0.015686339
Clarke,childcare_safe0,0,0,0,0
Coile,childcare_safe0,0,0,0,0
Hilsman,childcare_safe0,0,0,0,0
BHL,childcare_safe1,34.964706,24.57617473,0.03143019,0.022009917
Clarke,childcare_safe1,0,0,0,0
Coile,childcare_safe1,0,0,0,0
Hilsman,childcare_safe1,0,0,0,0
BHL,childcare_safe2,62.567613,42.65595433,0.056242772,0.037299837
Clarke,childcare_safe2,32.6091996,18.86437139,0.012829392,0.007522525
Coile,childcare_safe2,54.196476,28.73010594,0.051918168,0.027102011
Hilsman,childcare_safe2,13.5943003,7.941191959,0.009805621,0.005886563
BHL,childcare_safe3,507.540383,117.4193242,0.456234089,0.080132309
Clarke,childcare_safe3,523.8609212,158.2939459,0.206101865,0.057514889
Coile,childcare_safe3,349.7292564,75.12095061,0.335027359,0.062762562
Hilsman,childcare_safe3,515.1449277,136.4280262,0.371576029,0.080044588
BHL,childcare_safe4,489.901017,116.1784654,0.440377853,0.079980956
Clarke,childcare_safe4,1985.28718,308.6848092,0.781068743,0.057883293
Coile,childcare_safe4,639.9569442,111.5508415,0.613054473,0.064968573
Hilsman,childcare_safe4,857.6390299,178.019758,0.61861835,0.080131564
BHL,childcare_quality0,17.482353,17.482353,0.015715095,0.015686339
Clarke,childcare_quality0,0,0,0,0
Coile,childcare_quality0,0,0,0,0
Hilsman,childcare_quality0,0,0,0,0
BHL,childcare_quality1,34.964706,24.57617473,0.03143019,0.022009917
Clarke,childcare_quality1,0,0,0,0
Coile,childcare_quality1,0,0,0,0
Hilsman,childcare_quality1,0,0,0,0
BHL,childcare_quality2,49.830453,34.81298809,0.044793187,0.030777517
Clarke,childcare_quality2,90.3501072,53.27351963,0.035546316,0.020823622
Coile,childcare_quality2,107.2221682,41.05211762,0.102714769,0.038059327
Hilsman,childcare_quality2,84.8011604,49.57090645,0.061167405,0.03503623
BHL,childcare_quality3,585.304749,125.2305801,0.526137403,0.080242004
Clarke,childcare_quality3,848.1980786,216.999744,0.333705377,0.070600841
Coile,childcare_quality3,344.3605392,74.74125478,0.329884332,0.062471599
Hilsman,childcare_quality3,510.1686146,136.5541691,0.367986595,0.080075539
BHL,childcare_quality4,424.873811,110.1543512,0.381924124,0.07877056
Clarke,childcare_quality4,1603.209115,272.8928383,0.630748307,0.071457254
Coile,childcare_quality4,592.2999692,108.4358179,0.567400899,0.066516237
Hilsman,childcare_quality4,791.4084829,171.8522647,0.570846,0.082021637
BHL,homeownstat1,5956.376353,204.9866116,0.786396889,0.024169022
Clarke,homeownstat1,10226.73419,377.2312593,0.738586092,0.024976403
Coile,homeownstat1,2821.85517,170.0237567,0.510574827,0.029580433
Hilsman,homeownstat1,8360.634754,342.238197,0.652185891,0.025606804
BHL,homeownstat2,1596.975252,184.3359782,0.210842347,0.024137503
Clarke,homeownstat2,3450.912337,344.0756755,0.249228718,0.024661554
Coile,homeownstat2,2598.073127,169.0195702,0.470084628,0.02966618
Hilsman,homeownstat2,4250.589411,331.2459702,0.331574638,0.025475011
BHL,homeownstat3,20.910753,17.58941139,0.002760764,0.002322412
Clarke,homeownstat3,168.7206144,73.8992526,0.01218519,0.005336654
Coile,homeownstat3,106.891711,38.57748358,0.019340545,0.006977468
Hilsman,homeownstat3,208.1803477,86.83946221,0.016239471,0.006768116
BHL,stove0,129.051645,57.26913776,0.016999334,0.007535057
Clarke,stove0,61.8887988,25.08888217,0.004435044,0.001798531
Coile,stove0,110.1729926,38.89323378,0.019939983,0.00703778
Hilsman,stove0,206.6778886,89.36747512,0.016174137,0.006989347
BHL,stove1,7462.519073,124.9742243,0.983000666,0.007535057
Clarke,stove1,13892.60675,177.2234796,0.995564956,0.001798531
Coile,stove1,5415.057031,95.55900543,0.980060017,0.00703778
Hilsman,stove1,12571.61639,179.9393148,0.983825863,0.006989347
BHL,fridge0,110.269479,54.91660455,0.014525252,0.007229104
Clarke,fridge0,141.716343,58.48067805,0.010155605,0.004191046
Coile,fridge0,173.889674,47.55563494,0.031471934,0.0085993
Hilsman,fridge0,301.2232317,103.5252377,0.023573039,0.00809275
BHL,fridge1,7481.301239,124.7316755,0.985474748,0.007229104
Clarke,fridge1,13812.77921,184.2858897,0.989844395,0.004191046
Coile,fridge1,5351.34035,98.45129497,0.968528066,0.0085993
Hilsman,fridge1,12477.07104,185.8400473,0.976426961,0.00809275
BHL,dishwash0,1210.172396,172.90301,0.159410014,0.022650659
Clarke,dishwash0,2114.104464,224.4567051,0.151499885,0.01607522
Coile,dishwash0,1357.988392,129.7216019,0.245779522,0.023304396
Hilsman,dishwash0,1953.316455,230.2281305,0.152862065,0.017840873
BHL,dishwash1,6381.398322,196.9141194,0.840589986,0.022650659
Clarke,dishwash1,11840.39108,275.9141064,0.848500115,0.01607522
Coile,dishwash1,4167.241632,147.3278839,0.754220478,0.023304396
Hilsman,dishwash1,10824.97782,260.3557096,0.847137935,0.017840873
BHL,washer0,225.775204,73.58183611,0.029740249,0.009685756
Clarke,washer0,728.4727878,95.4318104,0.052203448,0.006854049
Coile,washer0,485.8076502,77.02725337,0.087925326,0.013899926
Hilsman,washer0,471.6859924,94.91605303,0.036913064,0.007417087
BHL,washer1,7365.795514,133.3319339,0.970259751,0.009685756
Clarke,washer1,13226.02276,197.7240833,0.947796552,0.006854049
Coile,washer1,5039.422373,112.4947292,0.912074674,0.013899926
Hilsman,washer1,12306.60828,181.0421431,0.963086936,0.007417087
BHL,dryer0,333.759083,90.9144262,0.04396443,0.011958668
Clarke,dryer0,953.2442142,111.257762,0.068310905,0.00799019
Coile,dryer0,705.3888496,87.75806769,0.127666875,0.015811078
Hilsman,dryer0,886.1863258,147.6055604,0.069350909,0.011524437
BHL,dryer1,7257.811635,142.0030891,0.95603557,0.011958668
Clarke,dryer1,13001.25133,204.6382123,0.931689095,0.00799019
Coile,dryer1,4819.841174,118.16933,0.872333125,0.015811078
Hilsman,dryer1,11892.10795,209.7213531,0.930649091,0.011524437
BHL,homeprob_wire0,6793.266896,168.1531246,0.986171395,0.007966515
Clarke,homeprob_wire0,13436.26386,239.3603511,0.987935467,0.005961488
Coile,homeprob_wire0,5028.47654,123.7494908,0.97849908,0.007734031
Hilsman,homeprob_wire0,11710.56923,244.4378759,0.970743387,0.009910778
BHL,homeprob_wire1,95.258698,54.92084189,0.013828605,0.007966515
Clarke,homeprob_wire1,164.0818158,81.10052461,0.012064533,0.005961488
Coile,homeprob_wire1,110.492561,39.77052023,0.02150092,0.007734031
Hilsman,homeprob_wire1,352.9373493,119.8049108,0.029256613,0.009910778
BHL,homeprob_cracks0,6279.220331,195.8972394,0.911547797,0.018810235
Clarke,homeprob_cracks0,11714.31319,353.1670487,0.861324666,0.021616463
Coile,homeprob_cracks0,4282.499103,158.3143938,0.833338169,0.024039538
